hospital_url,hospital_rating,review_counts,hospital_address,hospital_phone_safe,clinic_hours,clinic_info_raw,clinic_info,hospital_name
https://www.yeoshin.co.kr/hospitals/4738?from=events&tabmenu=INFO,9.4,400+,서울특별시 강남구 논현로 839 베이드의원,0508.0353.3673,"월 화 수 목 금 토 일
10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 16:00 휴진","진료정보
병원 정보
전문의 3명
피부진단기 F-RAY 촬영 >
외국인환자 서비스
중국어 응대
영어 응대
진료과
피부과
가정의학과",진료정보 | 병원 정보 | 전문의 3명 | 피부진단기 F-RAY 촬영 > | 외국인환자 서비스 | 중국어 응대 | 영어 응대 | 진료과 | 피부과 | 가정의학과,베이드의원
https://www.yeoshin.co.kr/hospitals/5218?from=events&tabmenu=INFO,9.5,10+,강원특별자치도 원주시 능라동길 73 (무실동) 리블룸의원,0508.0353.0877,"월 화 수 목 금 토 일
10:30
 ~
 20:00 10:30
 ~
 20:00 10:30
 ~
 20:00 10:30
 ~
 20:00 10:30
 ~
 20:00 10:00
 ~
 15:00 휴진","진료정보
외국인환자 서비스
일본어 응대
중국어 응대
영어 응대
진료과
피부과
가정의학과",진료정보 | 외국인환자 서비스 | 일본어 응대 | 중국어 응대 | 영어 응대 | 진료과 | 피부과 | 가정의학과,리블룸의원(원주)
https://www.yeoshin.co.kr/hospitals/4755?from=events&tabmenu=INFO,9.3,50+,서울특별시 강남구 강남대로 446 땡큐성형외과의원,0508.0353.6942,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 16:00 휴진","진료정보
병원 정보
전문의 7명
외국인환자 서비스
중국어 응대
일본어 응대
영어 응대
진료과
성형외과
피부과",진료정보 | 병원 정보 | 전문의 7명 | 외국인환자 서비스 | 중국어 응대 | 일본어 응대 | 영어 응대 | 진료과 | 성형외과 | 피부과,땡큐성형외과의원
https://www.yeoshin.co.kr/hospitals/5245?from=events&tabmenu=INFO,0.0,1+,경기도 수원시 팔달구 효원로265번길 28 (인계동) 3층 (인계동),0508.0354.3026,"월 화 수 목 금 토 일
10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 16:30 휴진","진료정보
병원 정보
여의사 진료
진료과
피부과
진료항목
교근보톡스
색소
다이어트
다한증
제모
리프팅
모공
문신제거
미백관리
보톡스
필러
무좀레이저
실리프팅
액취증
여드름
흉터
점
탈모
홍조
피부관리
바디관리
피부의료기기
슈링크
인모드
울쎄라
써마지 FLX
악센트프라임
클라리티(제모)
아쿠아필
셀렉 (IPL)
포텐자(침습)
피코슈어레이저
시크릿RF
엑셀브이
코레지 셀핏
피코플러스
레블라이트 토닝
트리플바디
스마트룩스
아포지플러스
바디인모드
울핏
스펙트라 VRM4
더마아크네
프로파운드
튠페이스
플라듀오
액션2 어븀야그
이온자임
클라리티2(제모)
소프라노 레이저
슈링크유니버스
LDM Tri
셀피어스
소프라노 티타늄
이온토
아포지레이저
앙코르레이저
라셈드울트라
포텐자(비침습)
수소토닝
클라리티2(토닝)
인모드Fx
인모드Forma
마취정보
크림마취
수면마취
국소마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 여의사 진료 | 진료과 | 피부과 | 진료항목 | 교근보톡스 | 색소 | 다이어트 | 다한증 | 제모 | 리프팅 | 모공 | 문신제거 | 미백관리 | 보톡스 | 필러 | 무좀레이저 | 실리프팅 | 액취증 | 여드름 | 흉터 | 점 | 탈모 | 홍조 | 피부관리 | 바디관리 | 피부의료기기 | 슈링크 | 인모드 | 울쎄라 | 써마지 FLX | 악센트프라임 | 클라리티(제모) | 아쿠아필 | 셀렉 (IPL) | 포텐자(침습) | 피코슈어레이저 | 시크릿RF | 엑셀브이 | 코레지 셀핏 | 피코플러스 | 레블라이트 토닝 | 트리플바디 | 스마트룩스 | 아포지플러스 | 바디인모드 | 울핏 | 스펙트라 VRM4 | 더마아크네 | 프로파운드 | 튠페이스 | 플라듀오 | 액션2 어븀야그 | 이온자임 | 클라리티2(제모) | 소프라노 레이저 | 슈링크유니버스 | LDM Tri | 셀피어스 | 소프라노 티타늄 | 이온토 | 아포지레이저 | 앙코르레이저 | 라셈드울트라 | 포텐자(비침습) | 수소토닝 | 클라리티2(토닝) | 인모드Fx | 인모드Forma | 마취정보 | 크림마취 | 수면마취 | 국소마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,닉스의원(수원점)
https://www.yeoshin.co.kr/hospitals/5203?from=events&tabmenu=INFO,9.7,1+,"인천광역시 연수구 센트럴로 160 (송도동, 송도센트럴파크푸르지오) A동 2층 201호~207호",0508.0353.0869,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 21:00 휴진 10:00
 ~
 21:00 09:00
 ~
 15:00 휴진","진료정보
외국인환자 서비스
외국인환자 유치병원
진료과
성형외과
피부과
가정의학과
피부의료기기
악센트프라임
엔코어리프팅",진료정보 | 외국인환자 서비스 | 외국인환자 유치병원 | 진료과 | 성형외과 | 피부과 | 가정의학과 | 피부의료기기 | 악센트프라임 | 엔코어리프팅,피어봄의원(송도점)
https://www.yeoshin.co.kr/hospitals/104099?from=events&tabmenu=INFO,10.0,1+,광주광역시 서구 상무중앙로 43 (치평동) 212호,0508.0354.3438,"월 화 수 목 금 토 일
08:00
 ~
 21:00 08:00
 ~
 21:00 08:00
 ~
 21:00 08:00
 ~
 21:00 08:00
 ~
 21:00 08:00
 ~
 18:00 08:00
 ~
 18:00","진료정보
병원 정보
여의사 진료
진료과
피부과
피부의료기기
시크릿RF
마취정보
크림마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 여의사 진료 | 진료과 | 피부과 | 피부의료기기 | 시크릿RF | 마취정보 | 크림마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,모리프한의원
https://www.yeoshin.co.kr/hospitals/103828?from=events&tabmenu=INFO,9.8,1+,"강원특별자치도 원주시 능라동길 51 (무실동) 501호,502호",0508.0354.4136,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 19:00 14:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 14:00 휴진","진료정보
병원 정보
전문의 1명
여의사 진료
수술실 CCTV
응급처치 시스템
전담회복실
사후관리
진료과
성형외과
피부과
진료항목
코재수술
안면윤곽
보형물제거
지방흡입
지방이식
안면거상
가슴성형
모발이식
보조개성형
가슴재수술
눈트임
돌출입교정
교근보톡스
색소
다이어트
다한증
제모
리프팅
모공
문신제거
미백관리
보톡스
필러
실리프팅
여드름
흉터
점
탈모
홍조
피부관리
바디관리
눈성형
눈재수술
코성형
피부의료기기
울쎄라
악센트프라임
아쿠아필
피코슈어레이저
시크릿RF
LDM(트리플)
클라리티2(제모)
실펌엑스
슈링크유니버스
피코어레이저
소프라노 티타늄
클라리티2(토닝)
마취정보
크림마취
수면마취
국소마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 전문의 1명 | 여의사 진료 | 수술실 CCTV | 응급처치 시스템 | 전담회복실 | 사후관리 | 진료과 | 성형외과 | 피부과 | 진료항목 | 코재수술 | 안면윤곽 | 보형물제거 | 지방흡입 | 지방이식 | 안면거상 | 가슴성형 | 모발이식 | 보조개성형 | 가슴재수술 | 눈트임 | 돌출입교정 | 교근보톡스 | 색소 | 다이어트 | 다한증 | 제모 | 리프팅 | 모공 | 문신제거 | 미백관리 | 보톡스 | 필러 | 실리프팅 | 여드름 | 흉터 | 점 | 탈모 | 홍조 | 피부관리 | 바디관리 | 눈성형 | 눈재수술 | 코성형 | 피부의료기기 | 울쎄라 | 악센트프라임 | 아쿠아필 | 피코슈어레이저 | 시크릿RF | LDM(트리플) | 클라리티2(제모) | 실펌엑스 | 슈링크유니버스 | 피코어레이저 | 소프라노 티타늄 | 클라리티2(토닝) | 마취정보 | 크림마취 | 수면마취 | 국소마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,강남제이스타의원
https://www.yeoshin.co.kr/hospitals/4931?from=events&tabmenu=INFO,9.3,10+,경기도 고양시 일산동구 정발산로 24 스무살의원,0508.0354.0755,"월 화 수 목 금 토 일
10:30
 ~
 19:00 10:30
 ~
 21:00 10:30
 ~
 21:00 10:30
 ~
 19:00 10:30
 ~
 21:00 10:30
 ~
 17:00 휴진","진료정보
병원 정보
전문의 1명
여의사 진료
진료과
피부과
진료항목
교근보톡스
색소
다이어트
다한증
제모
리프팅
모공
문신제거
미백관리
보톡스
필러
무좀레이저
실리프팅
여드름
흉터
점
탈모
홍조
피부관리
바디관리
마취정보
크림마취
수면마취
비수면 무통마취
국소마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 전문의 1명 | 여의사 진료 | 진료과 | 피부과 | 진료항목 | 교근보톡스 | 색소 | 다이어트 | 다한증 | 제모 | 리프팅 | 모공 | 문신제거 | 미백관리 | 보톡스 | 필러 | 무좀레이저 | 실리프팅 | 여드름 | 흉터 | 점 | 탈모 | 홍조 | 피부관리 | 바디관리 | 마취정보 | 크림마취 | 수면마취 | 비수면 무통마취 | 국소마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,스무살의원
https://www.yeoshin.co.kr/hospitals/5389?from=events&tabmenu=INFO,9.3,1+,"경기도 구리시 경춘로 219 (인창동) 골든브릿지 9,10층",0508.0353.0260,"월 화 수 목 금 토 일
10:00
 ~
 20:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 20:00 09:30
 ~
 15:00 휴진","진료정보
병원 정보
전문의 2명
여의사 진료
진료과
피부과
피부의료기기
악센트프라임
시크릿RF
마취정보
크림마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 전문의 2명 | 여의사 진료 | 진료과 | 피부과 | 피부의료기기 | 악센트프라임 | 시크릿RF | 마취정보 | 크림마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,하이엔드피부과
https://www.yeoshin.co.kr/hospitals/4979?from=events&tabmenu=INFO,9.4,50+,인천광역시 연수구 해돋이로 160-4 (송도동) 4층,0508.0354.1779,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 21:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 21:00 10:00
 ~
 16:00 휴진","진료정보
병원 정보
전문의 1명
진료과
성형외과
피부과
피부의료기기
아쿠아필
피코슈어레이저
시크릿RF
크라이오셀
LDM
오투덤테라피
소노케어",진료정보 | 병원 정보 | 전문의 1명 | 진료과 | 성형외과 | 피부과 | 피부의료기기 | 아쿠아필 | 피코슈어레이저 | 시크릿RF | 크라이오셀 | LDM | 오투덤테라피 | 소노케어,노블성형외과의원
https://www.yeoshin.co.kr/hospitals/731?from=events&tabmenu=INFO,10.0,1+,"서울특별시 강남구 언주로30길 21 (도곡동, 아카데미스위트) 지하1층 B101-31-1호",0508.0353.7926,"월 화 수 목 금 토 일
휴진 10:00
 ~
 18:00 10:00
 ~
 20:30 10:00
 ~
 20:30 10:00
 ~
 18:00 09:00
 ~
 16:00 휴진","진료정보
병원 정보
전문의 1명
응급처치 시스템
전담회복실
사후관리
외국인환자 서비스
영어 응대
진료과
성형외과
진료항목
지방흡입
지방이식
안면거상
색소
다이어트
리프팅
모공
눈트임
문신제거
미백관리
보톡스
필러
실리프팅
흉터
점
홍조
눈성형
눈재수술
피부의료기기
울쎄라
써마지 FLX
포토나 QX-MAX
소프웨이브
멀티셀
Q-Plus 루비레이저
텐써마
리프테라2
마취정보
크림마취
수면마취
비수면 무통마취
국소마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 전문의 1명 | 응급처치 시스템 | 전담회복실 | 사후관리 | 외국인환자 서비스 | 영어 응대 | 진료과 | 성형외과 | 진료항목 | 지방흡입 | 지방이식 | 안면거상 | 색소 | 다이어트 | 리프팅 | 모공 | 눈트임 | 문신제거 | 미백관리 | 보톡스 | 필러 | 실리프팅 | 흉터 | 점 | 홍조 | 눈성형 | 눈재수술 | 피부의료기기 | 울쎄라 | 써마지 FLX | 포토나 QX-MAX | 소프웨이브 | 멀티셀 | Q-Plus 루비레이저 | 텐써마 | 리프테라2 | 마취정보 | 크림마취 | 수면마취 | 비수면 무통마취 | 국소마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,리드성형외과의원
https://www.yeoshin.co.kr/hospitals/2836?from=events&tabmenu=INFO,7.5,10+,인천광역시 서구 중봉대로 594 비전프라자 4층 휴먼피부과의원(청라점),0508.0354.1088,"월 화 수 목 금 토 일
10:00
 ~
 20:30 10:00
 ~
 19:00 10:00
 ~
 20:30 10:00
 ~
 19:00 10:00
 ~
 20:30 10:00
 ~
 16:00 휴진","진료정보
병원 정보
전문의 4명
여의사 진료
외국인환자 서비스
외국인환자 유치병원
진료과
피부과
피부의료기기
클라리티(제모)
마취정보
크림마취
수면마취
비수면 무통마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 전문의 4명 | 여의사 진료 | 외국인환자 서비스 | 외국인환자 유치병원 | 진료과 | 피부과 | 피부의료기기 | 클라리티(제모) | 마취정보 | 크림마취 | 수면마취 | 비수면 무통마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,휴먼피부과의원(청라점)
https://www.yeoshin.co.kr/hospitals/5244?from=events&tabmenu=INFO,0.0,1+,충청남도 천안시 서북구 불당21로 67-8 (불당동) 정석프라자4차 3층 (닉스의원),0508.0354.2993,"월 화 수 목 금 토 일
10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 16:00 휴진","진료정보
진료과
피부과
진료항목
교근보톡스
색소
다이어트
다한증
제모
리프팅
모공
문신제거
미백관리
보톡스
필러
무좀레이저
실리프팅
액취증
여드름
흉터
점
탈모
홍조
피부관리
바디관리
피부의료기기
슈링크
울쎄라
써마지 FLX
악센트프라임
클라리티(제모)
아쿠아필
아그네스
포텐자(침습)
피코슈어레이저
시크릿RF
미라젯
피코플러스
레블라이트 토닝
트리플바디
스마트룩스
LDM
더마아크네
프로파운드
튠페이스
플라듀오
액션2 어븀야그
이온자임
소노케어
클라리티2(제모)
소프라노 레이저
LDM Tri
엔코어리프팅
셀피어스
소프라노 티타늄
이온토
아포지엘리트플러스
아포지레이저
앙코르레이저
오푸스
포텐자(비침습)
수소토닝
클라리티2(토닝)
코레지2.0 (에그리프팅)
마취정보
크림마취
수면마취
비수면 무통마취
국소마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 진료과 | 피부과 | 진료항목 | 교근보톡스 | 색소 | 다이어트 | 다한증 | 제모 | 리프팅 | 모공 | 문신제거 | 미백관리 | 보톡스 | 필러 | 무좀레이저 | 실리프팅 | 액취증 | 여드름 | 흉터 | 점 | 탈모 | 홍조 | 피부관리 | 바디관리 | 피부의료기기 | 슈링크 | 울쎄라 | 써마지 FLX | 악센트프라임 | 클라리티(제모) | 아쿠아필 | 아그네스 | 포텐자(침습) | 피코슈어레이저 | 시크릿RF | 미라젯 | 피코플러스 | 레블라이트 토닝 | 트리플바디 | 스마트룩스 | LDM | 더마아크네 | 프로파운드 | 튠페이스 | 플라듀오 | 액션2 어븀야그 | 이온자임 | 소노케어 | 클라리티2(제모) | 소프라노 레이저 | LDM Tri | 엔코어리프팅 | 셀피어스 | 소프라노 티타늄 | 이온토 | 아포지엘리트플러스 | 아포지레이저 | 앙코르레이저 | 오푸스 | 포텐자(비침습) | 수소토닝 | 클라리티2(토닝) | 코레지2.0 (에그리프팅) | 마취정보 | 크림마취 | 수면마취 | 비수면 무통마취 | 국소마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,닉스의원(천안점)
https://www.yeoshin.co.kr/hospitals/5243?from=events&tabmenu=INFO,0.0,1+,대전광역시 서구 대덕대로 194 (둔산동) 2층 (닉스의원),0508.0354.2955,"월 화 수 목 금 토 일
10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 20:00 10:00
 ~
 16:00 휴진","진료정보
진료과
피부과
진료항목
교근보톡스
색소
다이어트
다한증
제모
리프팅
모공
문신제거
미백관리
보톡스
필러
무좀레이저
실리프팅
액취증
여드름
흉터
점
탈모
홍조
피부관리
바디관리
피부의료기기
울쎄라
써마지 FLX
악센트프라임
클라리티(제모)
아쿠아필
포텐자(침습)
시크릿RF
미라젯
레블라이트 토닝
트리플바디
스마트룩스
LDM
프로파운드
튠페이스
플라듀오
이온자임
소노케어
클라리티2(제모)
소프라노 레이저
LDM Tri
셀피어스
소프라노 티타늄
이온토
앙코르레이저
포텐자(비침습)
수소토닝
클라리티2(토닝)
마취정보
크림마취
수면마취
국소마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 진료과 | 피부과 | 진료항목 | 교근보톡스 | 색소 | 다이어트 | 다한증 | 제모 | 리프팅 | 모공 | 문신제거 | 미백관리 | 보톡스 | 필러 | 무좀레이저 | 실리프팅 | 액취증 | 여드름 | 흉터 | 점 | 탈모 | 홍조 | 피부관리 | 바디관리 | 피부의료기기 | 울쎄라 | 써마지 FLX | 악센트프라임 | 클라리티(제모) | 아쿠아필 | 포텐자(침습) | 시크릿RF | 미라젯 | 레블라이트 토닝 | 트리플바디 | 스마트룩스 | LDM | 프로파운드 | 튠페이스 | 플라듀오 | 이온자임 | 소노케어 | 클라리티2(제모) | 소프라노 레이저 | LDM Tri | 셀피어스 | 소프라노 티타늄 | 이온토 | 앙코르레이저 | 포텐자(비침습) | 수소토닝 | 클라리티2(토닝) | 마취정보 | 크림마취 | 수면마취 | 국소마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,닉스의원(대전점)
https://www.yeoshin.co.kr/hospitals/3112?from=events&tabmenu=INFO,10.0,1+,경기도 파주시 와석순환로 507 파크뷰의원(운정점),0508.0354.0762,"월 화 수 목 금 토 일
10:00
 ~
 19:30 10:00
 ~
 20:30 10:00
 ~
 19:30 10:00
 ~
 19:30 10:00
 ~
 20:30 09:30
 ~
 15:00 휴진","진료정보
진료과
피부과
가정의학과",진료정보 | 진료과 | 피부과 | 가정의학과,파크뷰의원(운정점)
https://www.yeoshin.co.kr/hospitals/103940?from=events&tabmenu=INFO,10.0,1+,서울특별시 강남구 강남대로 616 (신사동) 신사미타워 16층,0508.0353.1391,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 09:30
 ~
 15:30 휴진","진료정보
병원 정보
전문의 1명
여의사 진료
전담회복실
사후관리
진료과
성형외과
진료항목
코재수술
보형물제거
지방이식
안면거상
가슴성형
가슴재수술
리프팅
눈트임
보톡스
필러
실리프팅
흉터
피부관리
눈성형
눈재수술
코성형
피부의료기기
울쎄라
마취정보
크림마취
수면마취
비수면 무통마취
전신마취
국소마취
주의!
해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.",진료정보 | 병원 정보 | 전문의 1명 | 여의사 진료 | 전담회복실 | 사후관리 | 진료과 | 성형외과 | 진료항목 | 코재수술 | 보형물제거 | 지방이식 | 안면거상 | 가슴성형 | 가슴재수술 | 리프팅 | 눈트임 | 보톡스 | 필러 | 실리프팅 | 흉터 | 피부관리 | 눈성형 | 눈재수술 | 코성형 | 피부의료기기 | 울쎄라 | 마취정보 | 크림마취 | 수면마취 | 비수면 무통마취 | 전신마취 | 국소마취 | 주의! | 해당 병원은 시술 시 마취 진행이 가능한 병원입니다. 환자의 시술 및 수술상황과 진료의 상담을 통해서 진행됩니다.,유이성형외과의원
https://www.yeoshin.co.kr/hospitals/4669?from=events&tabmenu=INFO,9.3,50+,대전광역시 서구 대덕대로 219 아비쥬의원(대전점),0508.0354.2871,"월 화 수 목 금 토 일
10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 20:30 10:30
 ~
 17:00 10:30
 ~
 17:00","진료정보
병원 정보
전문의 2명
피부의료기기
피코슈어레이저
시크릿RF",진료정보 | 병원 정보 | 전문의 2명 | 피부의료기기 | 피코슈어레이저 | 시크릿RF,아비쥬의원(대전점)
https://www.yeoshin.co.kr/hospitals/103971?from=events&tabmenu=INFO,10.0,1+,서울특별시 강서구 마곡중앙5로 81 (마곡동) 5층 청담NK피부과의원,0508.0353.1467,"월 화 수 목 금 토 일
10:00
 ~
 20:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 20:00 09:30
 ~
 14:30 휴진","진료정보
병원 정보
전문의 1명
여의사 진료
피부진단기 F-RAY 촬영 >
외국인환자 서비스
외국인환자 유치병원
진료과
피부과
피부의료기기
슈링크
클라리티(제모)
아쿠아필
시크릿RF",진료정보 | 병원 정보 | 전문의 1명 | 여의사 진료 | 피부진단기 F-RAY 촬영 > | 외국인환자 서비스 | 외국인환자 유치병원 | 진료과 | 피부과 | 피부의료기기 | 슈링크 | 클라리티(제모) | 아쿠아필 | 시크릿RF,청담엔케이피부과의원
https://www.yeoshin.co.kr/hospitals/4231?from=events&tabmenu=INFO,9.4,300+,서울특별시 서초구 강남대로 475 (반포동) 브라운성형외과의원,0508.0353.4515,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 20:30 10:00
 ~
 17:00 휴진","진료정보
병원 정보
전문의 3명
외국인환자 서비스
중국어 응대
영어 응대
일본어 응대
진료과
성형외과
피부과
피부의료기기
악센트프라임
아쿠아필
피코슈어레이저
시크릿RF
소노케어",진료정보 | 병원 정보 | 전문의 3명 | 외국인환자 서비스 | 중국어 응대 | 영어 응대 | 일본어 응대 | 진료과 | 성형외과 | 피부과 | 피부의료기기 | 악센트프라임 | 아쿠아필 | 피코슈어레이저 | 시크릿RF | 소노케어,브라운성형외과의원
https://www.yeoshin.co.kr/hospitals/5075?from=events&tabmenu=INFO,8.8,10+,경기도 평택시 평남로 862 (비전동) 로이드빌딩 2층,0508.0354.0339,"월 화 수 목 금 토 일
10:00
 ~
 20:30 10:00
 ~
 20:30 10:00
 ~
 20:30 10:00
 ~
 20:30 10:00
 ~
 20:30 10:00
 ~
 16:00 휴진","진료정보
진료과
피부과",진료정보 | 진료과 | 피부과,유앤아이의원(평택점)
https://www.yeoshin.co.kr/hospitals/3102?from=events&tabmenu=INFO,8.8,50+,부산광역시 부산진구 중앙대로 672 (부전동) 삼정타워 4층 제이린의원,0508.0354.2276,"월 화 수 목 금 토 일
10:30
 ~
 20:00 10:30
 ~
 20:00 10:30
 ~
 19:00 10:30
 ~
 19:00 10:30
 ~
 20:00 10:30
 ~
 14:30 휴진","진료정보
진료과
성형외과
피부과
피부의료기기
슈링크
클라리티(제모)
아쿠아필
시크릿RF
크라이오셀
LDM
오투덤테라피",진료정보 | 진료과 | 성형외과 | 피부과 | 피부의료기기 | 슈링크 | 클라리티(제모) | 아쿠아필 | 시크릿RF | 크라이오셀 | LDM | 오투덤테라피,제이린의원(서면점)
https://www.yeoshin.co.kr/hospitals/4849?from=events&tabmenu=INFO,9.2,50+,경기도 화성시 동탄역로 150 동탄오라클피부과의원,0508.0353.9999,"월 화 수 목 금 토 일
10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 19:00 10:00
 ~
 14:00 휴진","진료정보
병원 정보
전문의 3명
진료과
피부과
피부의료기기
슈링크
울쎄라
악센트프라임
피코슈어레이저
시크릿RF",진료정보 | 병원 정보 | 전문의 3명 | 진료과 | 피부과 | 피부의료기기 | 슈링크 | 울쎄라 | 악센트프라임 | 피코슈어레이저 | 시크릿RF,동탄오라클피부과의원
https://www.yeoshin.co.kr/hospitals/4705?from=events&tabmenu=INFO,9.5,1K+,서울특별시 강동구 올림픽로 653 뷰티스카이의원,0508.0353.3433,"월 화 수 목 금 토 일
10:30
 ~
 20:30 10:30
 ~
 20:30 10:00
 ~
 20:00 10:00
 ~
 20:00 10:30
 ~
 20:30 09:30
 ~
 16:30 휴진","진료정보
진료과
피부과
피부의료기기
울쎄라
엑셀브이
LDM(트리플)
레블라이트 토닝
볼뉴머",진료정보 | 진료과 | 피부과 | 피부의료기기 | 울쎄라 | 엑셀브이 | LDM(트리플) | 레블라이트 토닝 | 볼뉴머,뷰티스카이의원
